	Unnamed: 0	round	batch	sent_id	sentence	worker_0	worker_1	worker_2	worker_3	worker_4	worker_5	worker_6	worker_7	disagree	agree	neutral	guid	in_held_out_test	stance	stance_id
1036	1036	3	5	t14	A global reduction in HFCs could prevent 0.5 degrees Celsius in warming over the next century.	neutral	neutral	neutral	neutral	neutral	agrees	neutral	neutral	0.0019008683424132	0.0163018649054008	0.981797266752186	3_5_t14	False	neutral	1
1037	1037	3	5	t15	Fewer than half of Americans believe human activity is responsible for most global warming.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0008540688692211	0.0010270582759051	0.9981188728548736	3_5_t15	False	neutral	1
1039	1039	3	5	t17	Thousands more homes are damaged by Florence because of rising seas.	agrees	neutral	neutral	agrees	neutral	neutral	agrees	neutral	0.0041429548568276	0.3784104579882071	0.6174465871549654	3_5_t17	False	neutral	1
1041	1041	3	5	t19	Carbon trading actually delays the crucial process of big polluters reducing their emissions.	neutral	neutral	neutral	agrees	neutral	neutral	agrees	neutral	0.0038035320817972	0.2389917153779919	0.7572047525402108	3_5_t19	False	neutral	1
1042	1042	3	5	t2	Just to give you one last quick example, scientists have documented already the deep oceans are warming, the glaciers are melting.	agrees	agrees	neutral	agrees	neutral	agrees	neutral	agrees	0.0038185629784414	0.6858967730197346	0.310284664001824	3_5_t2	False	agree	2
1043	1043	3	5	t20	The powerful of the world ignore the immense devastation wrought by pollution in favor of an ideologically driven crusade against global warming.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0006349497790524	0.9988333117941756	0.0005317384267718	3_5_t20	False	agree	2
1044	1044	3	5	t21	A study recently that concludes children are detrimental to the environment because they contribute to global warming.	agrees	neutral	agrees	neutral	neutral	neutral	agrees	disagrees	0.0950793129736336	0.3743831418288045	0.5305375451975617	3_5_t21	False	neutral	1
1045	1045	3	5	t22	The United States ratified the United Nations Framework Convention on Climate Change and participates actively in global climate diplomacy.	neutral	neutral	neutral	neutral	neutral	agrees	neutral	neutral	0.0018150808570824	0.0160897070575927	0.9820952120853246	3_5_t22	False	neutral	1
1046	1046	3	5	t23	Australia would have been better off keeping the ill-fated carbon pricing scheme introduced by the Gillard government in 2010.	disagrees	neutral	neutral	agrees	neutral	agrees	neutral	agrees	0.0319639362775175	0.46609172380154	0.5019443399209423	3_5_t23	False	neutral	1
1047	1047	3	5	t24	If we allow the Environmental Protection Agency to ignore the will of Congress and move forward with the Environmental Protection Agency global warming regulatory agenda, I believe this economic hole will only crater further.	neutral	agrees	disagrees	disagrees	disagrees	neutral	disagrees	disagrees	0.953390618247426	0.0121915472439723	0.0344178345086016	3_5_t24	False	disagree	0
1049	1049	3	5	t26	But a global threat warrants a global response.	neutral	neutral	agrees	agrees	neutral	agrees	agrees	agrees	0.003106924337712	0.8546972678048933	0.1421958078573946	3_5_t26	False	agree	2
1050	1050	3	5	t27	Antarctica is not currently contributing to sea level rise, but is taking 0.23 millimeters per year away.	agrees	neutral	neutral	neutral	neutral	neutral	neutral	disagrees	0.0661249249619009	0.0231759015068422	0.9106991735312568	3_5_t27	False	neutral	1
1052	1052	3	5	t29	Climate change is a global catastrophe that’s unfolding before our very eyes in slow motion.	agrees	neutral	agrees	agrees	agrees	agrees	agrees	agrees	0.0012190391377782	0.9936713682387992	0.0051095926234229	3_5_t29	False	agree	2
1053	1053	3	5	t3	More clarity is needed on what the targets really mean for global warming.	neutral	neutral	disagrees	neutral	disagrees	neutral	neutral	disagrees	0.4679428405744973	0.0042185214154982	0.5278386380100045	3_5_t3	False	neutral	1
1054	1054	3	5	t30	Global warming alarmists are the equivalent of the flat-Earthers.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.999290393459107	0.0004227839524476	0.0002868225884453	3_5_t30	False	disagree	0
1055	1055	3	5	t31	If we reach a certain point in the warming the warming, what we’ll end up with is a vicious cycle, where the warming causes additional permafrost melt, which causes additional CO2 to be released to the atmosphere, which causes additional warming, which creates this vicious cycle.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0006330415109327	0.9988311152449691	0.0005358432440981	3_5_t31	False	agree	2
1056	1056	3	5	t32	In fact, the earth has been warming very gradually for 300 years, since the Little Ice Age ended, and that is long before heavy use of fossil fuels.	agrees	agrees	disagrees	disagrees	disagrees	neutral	disagrees	disagrees	0.9505758460605256	0.0377843648466832	0.0116397890927912	3_5_t32	False	disagree	0
1057	1057	3	5	t33	Then there’s the evidence that higher concentrations of carbon dioxide (which is a plant food after all) are actually greening the planet and helping to lift agricultural yields.	agrees	neutral	neutral	disagrees	disagrees	neutral	disagrees	disagrees	0.8545786798521278	0.0223430639390033	0.1230782562088688	3_5_t33	False	disagree	0
1058	1058	3	5	t34	"There are a ""tremendous number of factors"" influencing global climate, and outlandish predictions almost always turn out to be false."	disagrees	neutral	disagrees	disagrees	disagrees	neutral	disagrees	disagrees	0.977856002458272	0.0015741435520141	0.0205698539897135	3_5_t34	False	disagree	0
1059	1059	3	5	t35	Even minor increases in sea level could have severe consequences around the world.	agrees	neutral	neutral	agrees	agrees	agrees	agrees	agrees	0.0022203746877968	0.9542535878502167	0.0435260374619864	3_5_t35	False	agree	2
1060	1060	3	5	t36	Human impact on the global climate is small.	disagrees	disagrees	neutral	disagrees	disagrees	disagrees	disagrees	disagrees	0.9884292486373176	0.0012713885293897	0.0102993628332924	3_5_t36	False	disagree	0
1061	1061	3	5	t37	Global warming is under way.	agrees	neutral	agrees	agrees	agrees	agrees	agrees	agrees	0.001216521684163	0.993694063579196	0.0050894147366407	3_5_t37	False	agree	2
1063	1063	3	5	t39	Even if we manage to keep the rise in global temperatures to 2C, major climatic events such as heatwaves will continue to have unprecedented effects on our environment.	agrees	neutral	agrees	agrees	agrees	agrees	disagrees	agrees	0.048939047933939	0.9410660174544077	0.0099949346116534	3_5_t39	False	agree	2
1065	1065	3	5	t5	Temperature readings from the Arctic and Antarctic used to estimate the effects of global warming are nothing more than guesswork.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.999291231980964	0.0004155620371127	0.0002932059819233	3_5_t5	False	disagree	0
1066	1066	3	5	t6	We should have unbiased studies that examine ALL of the data to determine whether global warming is myth or reality.	neutral	neutral	neutral	disagrees	neutral	neutral	neutral	neutral	0.0651691934906334	0.0030546567779119	0.9317761497314544	3_5_t6	False	neutral	1
1067	1067	3	5	t7	Sea levels have not risen by as much as previously predicted.	disagrees	neutral	disagrees	neutral	neutral	neutral	disagrees	disagrees	0.6075769986517691	0.0040734466303784	0.3883495547178525	3_5_t7	False	disagree	0
1068	1068	3	5	t8	To strip its $3.5 billion endowment fund of fossil fuel investments would needlessly cost the school money.	neutral	neutral	neutral	neutral	disagrees	neutral	neutral	disagrees	0.2439319196551911	0.0040364750631492	0.7520316052816596	3_5_t8	False	neutral	1
1069	1069	3	5	t9	Methane can be much easier and less expensive to contain than carbon dioxide emissions.	neutral	neutral	neutral	neutral	neutral	neutral	agrees	neutral	0.0024331367076737	0.0431438374151954	0.9544230258771308	3_5_t9	False	neutral	1
1075	1075	3	6	t0	Fossil fuel methane emissions are greater than what we previously thought.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0005540245764071	0.0007749779535391	0.9986709974700536	3_6_t0	False	neutral	1
1076	1076	3	6	t1	The e-mail messages showed scientists using faulty data to support the notion of manmade global warming.	disagrees	disagrees	disagrees	agrees	neutral	neutral	disagrees	disagrees	0.9410323133229176	0.008359342385482	0.0506083442916004	3_6_t1	False	disagree	0
1077	1077	3	6	t10	The real Arctic environmental worries are oil spills and similar disasters.	neutral	neutral	neutral	disagrees	neutral	neutral	disagrees	disagrees	0.2308749358714488	0.0039985608562489	0.7651265032723022	3_6_t10	False	neutral	1
1078	1078	3	6	t11	Brussels survived this week’s terrorist attacks, but it may not survive climate change (much of the city is less than 100 feet above sea level).	agrees	agrees	agrees	neutral	neutral	agrees	agrees	agrees	0.0014851435809934	0.9788345779767788	0.0196802784422275	3_6_t11	False	agree	2
1079	1079	3	6	t12	There has been no increase in global temperature for 18 years.	disagrees	disagrees	disagrees	disagrees	neutral	disagrees	disagrees	disagrees	0.9907083359986422	0.0014837368860537	0.0078079271153042	3_6_t12	False	disagree	0
1080	1080	3	6	t13	We need to get rid of fossil fuel subsidies now.	neutral	agrees	neutral	disagrees	neutral	neutral	agrees	neutral	0.0086288970427063	0.1574871659399955	0.833883937017298	3_6_t13	False	neutral	1
1081	1081	3	6	t14	There is a coming transition from fossil fuels to renewables, but are reluctant to speak about it because it’s tied to climate change.	neutral	neutral	neutral	disagrees	neutral	agrees	agrees	agrees	0.0108804600439549	0.3586484351395058	0.6304711048165391	3_6_t14	False	neutral	1
1082	1082	3	6	t15	It’s important to keep in mind that there are natural short-term variations in global temperature that happen right alongside human-induced warming.	agrees	neutral	neutral	agrees	neutral	neutral	agrees	disagrees	0.0886920516632583	0.3613896642671017	0.5499182840696397	3_6_t15	False	neutral	1
1083	1083	3	6	t16	Old forests are particularly successful as carbon sinks, with those in the Pacific Northwest, Canada, and Russia taking in up to 0.4 gigatons of carbon annually.	neutral	neutral	neutral	neutral	neutral	agrees	neutral	neutral	0.001238860058385	0.0131850987399273	0.9855760412016876	3_6_t16	False	neutral	1
1084	1084	3	6	t17	"The disputed ""climate hiatus"", the period in which global surface air temperatures had risen more slowly than models had predicted, is over, with the last three years each being the hottest on record at the time."	agrees	agrees	neutral	agrees	agrees	disagrees	agrees	agrees	0.0228539964013783	0.9329008438685404	0.0442451597300811	3_6_t17	False	agree	2
1086	1086	3	6	t19	Global warming is pure crap, a punchline to punctuate the occasional warm day in January.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.9987823063620136	0.0006687268917192	0.0005489667462672	3_6_t19	False	disagree	0
1087	1087	3	6	t2	As climate change contributes to rising sea levels and extreme weather, at least one in four people will live in a country with chronic or recurring shortages of fresh water by 2050.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0005574023100267	0.9987829767242894	0.0006596209656839	3_6_t2	False	agree	2
1088	1088	3	6	t20	The challenge moving forward will be getting countries to more deeply cut their carbon pollution.	agrees	neutral	agrees	agrees	agrees	neutral	agrees	neutral	0.0030528932127789	0.6979711755923897	0.2989759311948314	3_6_t20	False	agree	2
1089	1089	3	6	t21	It's a bit of a chicken-egg thing: we have less ice because it’s warm, but it’s really warm, so we have less ice.	agrees	neutral	neutral	agrees	neutral	neutral	disagrees	neutral	0.0495886873880342	0.1302763629441758	0.8201349496677899	3_6_t21	False	neutral	1
1090	1090	3	6	t22	"64 percent of US adults are worried a ""great deal"" or ""fair amount"" about global warming – an eight-year high."	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0005515308196422	0.0007964446443645	0.9986520245359932	3_6_t22	False	neutral	1
1091	1091	3	6	t23	Climate deniers can still call global warming a hoax when looking at hotter temperatures, dying forests and increasing wildfires.	agrees	agrees	agrees	disagrees	agrees	agrees	agrees	agrees	0.002730865042679	0.9962825270474942	0.0009866079098268	3_6_t23	False	agree	2
1092	1092	3	6	t24	The meltdown results from the complex interaction of players including emissions-driven climate change, warm air and water, and shrinking ice area.	neutral	agrees	neutral	neutral	neutral	agrees	agrees	neutral	0.0031864855436626	0.2860853606981383	0.7107281537581991	3_6_t24	False	neutral	1
1093	1093	3	6	t25	Global warming has ceased and that if carbon dioxide in the atmosphere are doubled, then plants would love it.	disagrees	disagrees	disagrees	agrees	neutral	disagrees	disagrees	disagrees	0.9843666611781532	0.0055574722423021	0.0100758665795448	3_6_t25	False	disagree	0
1094	1094	3	6	t26	State-of-the-art global climate models do not capture this characteristic of hydroclimate variability, suggesting that the models underestimate the risk of future persistent droughts.	agrees	agrees	neutral	disagrees	neutral	disagrees	agrees	agrees	0.0551301433051842	0.8163150709210749	0.1285547857737407	3_6_t26	False	agree	2
1095	1095	3	6	t27	China passed the United States in 2007 as the world’s largest emitter of carbon dioxide.	neutral	neutral	neutral	agrees	neutral	neutral	neutral	neutral	0.0008659673435776	0.0033721838640614	0.9957618487923608	3_6_t27	False	neutral	1
1096	1096	3	6	t28	Somewhere between 90% and 100% of active climate scientists agree that global warming is real and human-caused.	neutral	neutral	agrees	agrees	agrees	agrees	agrees	agrees	0.0027167484104551	0.821022147910138	0.1762611036794069	3_6_t28	False	agree	2
1097	1097	3	6	t29	We will not be imposing a carbon tax and we will not be imposing an emissions trading scheme.	neutral	disagrees	neutral	neutral	neutral	neutral	disagrees	neutral	0.1367137207084049	0.0034373330423335	0.8598489462492616	3_6_t29	False	neutral	1
1098	1098	3	6	t3	All that our world leaders need is a little more common sense, in order to avoid the nonsense of seeking a globally-binding treaty to reduce CO2 emissions.	disagrees	neutral	disagrees	agrees	agrees	neutral	disagrees	disagrees	0.8323661912353291	0.0525833803353994	0.1150504284292716	3_6_t3	False	disagree	0
1099	1099	3	6	t30	Global warming is caused due to human activity, and only 44 percent believe it to be a “very serious problem” versus 90 percent of Brazilians, 68 percent of the French and 65 percent of the Japanese population.	agrees	neutral	neutral	agrees	neutral	agrees	agrees	agrees	0.0030644535549698	0.7304572708195187	0.2664782756255114	3_6_t30	False	agree	2
1100	1100	3	6	t31	The rising level of carbon dioxide in the earth’s atmosphere is currently net beneficial for both humanity and the biosphere generally.	disagrees	agrees	disagrees	neutral	neutral	agrees	disagrees	disagrees	0.8241020193574253	0.1381687086109406	0.0377292720316339	3_6_t31	False	disagree	0
1101	1101	3	6	t32	Is increasingly necessary if the world wants to avoid the most severe repercussions of global warming.	agrees	agrees	agrees	neutral	agrees	agrees	agrees	agrees	0.0008265351555215	0.99657849856194	0.0025949662825385	3_6_t32	False	agree	2
1102	1102	3	6	t33	Fracking wells leak massive quantities of methane gas, which is eighty-six times more potent than carbon dioxide at trapping heat over a twenty-year span.	agrees	neutral	neutral	neutral	neutral	agrees	agrees	neutral	0.0031960589527311	0.3479282202838386	0.6488757207634303	3_6_t33	False	neutral	1
1103	1103	3	6	t34	If you're a believer in the Bible, one would have to say the Great Flood is an example of climate change and that certainly is n't because mankind had overdeveloped hydrocarbon energy.	disagrees	disagrees	disagrees	neutral	disagrees	neutral	disagrees	agrees	0.8942574836799947	0.0660676070740659	0.0396749092459394	3_6_t34	False	disagree	0
1104	1104	3	6	t35	Climate catastrophism produces a level of obsession with reducing carbon footprints that is otherwise reserved for reducing waistlines.	disagrees	disagrees	disagrees	disagrees	agrees	disagrees	disagrees	neutral	0.9338178255142752	0.020765986420536	0.0454161880651887	3_6_t35	False	disagree	0
1105	1105	3	6	t36	U.s. emissions of global warming gases will increase by 43 percent over the next eighteen years.	agrees	neutral	neutral	agrees	agrees	neutral	agrees	agrees	0.0030105941034196	0.7145208798517335	0.2824685260448468	3_6_t36	False	agree	2
1106	1106	3	6	t37	You can’t run the machine called America without fossil fuels and nuclear energy or the millions of jobs this deal seeks to eliminate.	neutral	disagrees	neutral	disagrees	neutral	neutral	disagrees	neutral	0.1939700403942464	0.0038704866137566	0.802159472991997	3_6_t37	False	neutral	1
1107	1107	3	6	t38	Major dams in California are five times more likely to flood this century than the last one due to global warming.	agrees	agrees	agrees	neutral	neutral	neutral	agrees	agrees	0.0021432515135704	0.922511316760618	0.0753454317258114	3_6_t38	False	agree	2
1108	1108	3	6	t39	Global warming does not make more hurricanes.	disagrees	disagrees	disagrees	disagrees	neutral	disagrees	disagrees	disagrees	0.990641915432082	0.0014956620251073	0.0078624225428105	3_6_t39	False	disagree	0
1109	1109	3	6	t4	So it is our moral responsibility to really do the maximum to mitigate the effects of carbon emissions.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0005480153794299	0.9988317667868492	0.0006202178337209	3_6_t4	False	agree	2
1110	1110	3	6	t5	Last month had been the hottest September on record, and in fact took the biggest leap above the previous September that any month has displayed since 1880, when tracking began at a global scale.	agrees	neutral	neutral	agrees	neutral	agrees	neutral	agrees	0.0033479921989181	0.4832272325154571	0.5134247752856249	3_6_t5	False	neutral	1
1111	1111	3	6	t6	In California alone, rising sea levels could threaten $100 billion in infrastructure and imperil half a million people.	neutral	agrees	agrees	neutral	neutral	agrees	agrees	agrees	0.002704658198267	0.8334949262229976	0.1638004155787353	3_6_t6	False	agree	2
1112	1112	3	6	t7	Global warming has made next to no difference to Britain’s climate.	disagrees	neutral	disagrees	neutral	disagrees	disagrees	disagrees	disagrees	0.9566778736497858	0.0024716599891013	0.0408504663611125	3_6_t7	False	disagree	0
1113	1113	3	6	t8	"Evidence of the climate 's warming ""is unequivocal"" based on observed increases in the world's average air and ocean temperatures, the widespread melting of snow and ice and a rising global average sea level."	agrees	agrees	agrees	agrees	agrees	disagrees	agrees	agrees	0.0118690756873788	0.9866947036223456	0.0014362206902757	3_6_t8	False	agree	2
1114	1114	3	6	t9	Global warming isn't happening.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.99876470742025	0.000680657256898	0.000554635322852	3_6_t9	False	disagree	0
1120	1120	3	7	t0	A global price on carbon is politically and economically unlikely, but individual nations have already implemented and may continue to implement such systems to meet their climate goals.	neutral	agrees	neutral	neutral	neutral	neutral	neutral	neutral	0.0028813731147651	0.0540205497408805	0.9430980771443545	3_7_t0	False	neutral	1
1121	1121	3	7	t1	Increased revenue from a carbon tax can be used to alleviate other tax burdens.	neutral	neutral	agrees	neutral	neutral	neutral	neutral	neutral	0.0029554921192899	0.0650292974629887	0.9320152104177212	3_7_t1	False	neutral	1
1122	1122	3	7	t10	If global temperatures are allowed to rise to 2 degrees Celsius, “virtually all” coral reefs will be lost.	neutral	agrees	agrees	neutral	agrees	agrees	agrees	agrees	0.0012199825862341	0.9919166578999776	0.0068633595137882	3_7_t10	False	agree	2
1123	1123	3	7	t11	The reality of sea level rise forced everyone to come up with a plan, including trusted local business leaders and Republican politicians.	neutral	neutral	neutral	agrees	agrees	neutral	agrees	agrees	0.0045003200524286	0.6082208122189077	0.3872788677286637	3_7_t11	False	agree	2
1124	1124	3	7	t12	The world will avoid global warming of more than 2C above pre-industrial levels.	neutral	neutral	disagrees	neutral	disagrees	neutral	disagrees	neutral	0.4847028067360201	0.0053694594648783	0.5099277337991014	3_7_t12	False	neutral	1
1125	1125	3	7	t13	Snow accumulation has dramatically increased on West Antarctica’s coastal ice sheet in the 20th century.	neutral	neutral	disagrees	neutral	neutral	neutral	neutral	neutral	0.0688055860098212	0.0038291743066728	0.927365239683506	3_7_t13	False	neutral	1
1126	1126	3	7	t14	Human activity is the main cause of global warming, while the other investigation reveals widespread political interference in federal climate science here in the United States.	agrees	neutral	neutral	neutral	neutral	agrees	agrees	agrees	0.0044556350495613	0.5875051882459408	0.4080391767044977	3_7_t14	False	agree	2
1127	1127	3	7	t15	A carbon fee would be a fantastic thing for the world.	neutral	agrees	agrees	neutral	neutral	neutral	neutral	agrees	0.0043885787962921	0.670841830221587	0.3247695909821208	3_7_t15	False	agree	2
1128	1128	3	7	t16	The most important outcome of the international agreement in Paris is the pressure that 200 countries agreeing to environmentally conscious practices put on global markets.	agrees	agrees	agrees	neutral	neutral	neutral	neutral	agrees	0.0039734178265965	0.7559570686164356	0.2400695135569678	3_7_t16	False	agree	2
1130	1130	3	7	t18	It is because of these benefits and the concerns regarding the adverse impacts that global warming will have upon the state and our environment, including desert ecosystems.	agrees	agrees	agrees	agrees	agrees	neutral	agrees	neutral	0.0024204799623207	0.943019149749416	0.0545603702882634	3_7_t18	False	agree	2
1131	1131	3	7	t19	The fossil fuel industry can be part of the solution–though others say what’s needed is a more rapid transition to a clean energy economy.	neutral	agrees	agrees	neutral	agrees	neutral	neutral	agrees	0.0037383179515285	0.7948451974876342	0.2014164845608372	3_7_t19	False	agree	2
1132	1132	3	7	t2	All these plants would have put hundreds of millions of tons of carbon dioxide in the atmosphere.	neutral	neutral	disagrees	disagrees	neutral	neutral	neutral	neutral	0.1987338649532492	0.0049675516819076	0.7962985833648433	3_7_t2	False	neutral	1
1133	1133	3	7	t20	The long-term trajectory is toward low-and zero-carbon transportation.	neutral	agrees	neutral	neutral	agrees	neutral	neutral	neutral	0.0035149447914638	0.1185925681514807	0.8778924870570556	3_7_t20	False	neutral	1
1134	1134	3	7	t21	The global population of polar bears, estimated at 26,000, will decline by 30 percent over the next 35 years due to melting Arctic ice.	neutral	agrees	agrees	agrees	neutral	agrees	agrees	agrees	0.0010236713707645	0.9945260574048884	0.0044502712243469	3_7_t21	False	agree	2
1135	1135	3	7	t22	Most of their potential for catastrophic ice mass loss has already run its course.	neutral	disagrees	disagrees	neutral	agrees	neutral	neutral	neutral	0.41256105460176	0.0255512662343057	0.5618876791639342	3_7_t22	False	neutral	1
1136	1136	3	7	t23	Climate change is, beyond a reasonable doubt, the result of humans releasing fossil fuels and other greenhouse gases into the atmosphere.	neutral	agrees	agrees	agrees	neutral	neutral	agrees	agrees	0.0020796442036071	0.9669525644616423	0.0309677913347503	3_7_t23	False	agree	2
1138	1138	3	7	t25	Global warming is going to cause more wars.	neutral	agrees	agrees	agrees	agrees	agrees	agrees	neutral	0.0018655799959622	0.9754521673524774	0.0226822526515603	3_7_t25	False	agree	2
1139	1139	3	7	t26	Carbon dioxide is in fact a greenhouse gas.	neutral	agrees	agrees	disagrees	neutral	neutral	neutral	neutral	0.0404287797098198	0.3935255937449878	0.5660456265451924	3_7_t26	False	neutral	1
1140	1140	3	7	t27	The global warming hoax is a plot to increase government control and spending.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.999403897324168	0.0004260119598078	0.000170090716024	3_7_t27	False	disagree	0
1141	1141	3	7	t28	The seeming durability of the ecosystem is no reason to relax about global warming.	neutral	agrees	agrees	agrees	agrees	agrees	neutral	agrees	0.0017856186469394	0.9771336704734028	0.0210807108796575	3_7_t28	False	agree	2
1143	1143	3	7	t3	Basically all of the warming in the last 60 years is attributed to human activities, and carbon dioxide emissions are the top driver.	neutral	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0005984464743982	0.998614164831336	0.0007873886942656	3_7_t3	False	agree	2
1144	1144	3	7	t30	Had Exxon continued in that role, there might not be such a cacophony of anti-climate arguments that are ongoing now because there would have been somebody at the table who came from the side of fossil fuel use and would have been shown to be a leader in terms of the science.	disagrees	disagrees	neutral	agrees	agrees	neutral	neutral	neutral	0.1603313172360654	0.0961791958994287	0.7434894868645058	3_7_t30	False	neutral	1
1145	1145	3	7	t31	Carbon dioxide fertilizes plants, and emissions from fossil fuels have already had a hugely beneficial effect on crops, increasing yields by at least 10-15 percent.	neutral	disagrees	disagrees	disagrees	disagrees	disagrees	neutral	disagrees	0.9797302733899248	0.0018977296596852	0.0183719969503898	3_7_t31	False	disagree	0
1146	1146	3	7	t32	Global warming is the tide coming in, and El Niño is the waves.	neutral	disagrees	agrees	agrees	neutral	neutral	agrees	agrees	0.0777950204260208	0.8634705122902993	0.0587344672836799	3_7_t32	False	agree	2
1147	1147	3	7	t33	The global south in particular is both more vulnerable to the effects of climate change and less equipped to deal with those effects.	neutral	agrees	agrees	agrees	neutral	neutral	agrees	agrees	0.0019709738022414	0.967659294238495	0.0303697319592635	3_7_t33	False	agree	2
1148	1148	3	7	t34	The effect will be to eliminate emissions that are equivalent to 400,000 metric tons of carbon dioxide a year, about the same global warming impact as 78,000 cars.	neutral	neutral	neutral	neutral	agrees	neutral	neutral	neutral	0.0016556598683712	0.0089008461668853	0.9894434939647436	3_7_t34	False	neutral	1
1149	1149	3	7	t35	Global temperature had dropped in the last 10 years.	neutral	neutral	disagrees	disagrees	neutral	disagrees	disagrees	disagrees	0.9439707850038483	0.0026484341238035	0.0533807808723481	3_7_t35	False	disagree	0
1150	1150	3	7	t36	Exxonmobil has spent at least $8 million dollars funding a network of groups to challenge the existence of global warming.	neutral	neutral	agrees	neutral	neutral	disagrees	disagrees	neutral	0.2858937418300945	0.1227331731589415	0.591373085010964	3_7_t36	False	neutral	1
1151	1151	3	7	t37	Global temperatures had stopped rising.	neutral	disagrees	disagrees	neutral	disagrees	neutral	disagrees	disagrees	0.9623709537100013	0.0023677803524305	0.0352612659375681	3_7_t37	False	disagree	0
1152	1152	3	7	t38	Humanity will not alter its energy course as consequences of burning all fossil fuels become clearer.	disagrees	disagrees	disagrees	neutral	agrees	neutral	neutral	neutral	0.5116887517921245	0.0247095818821048	0.4636016663257708	3_7_t38	False	disagree	0
1154	1154	3	7	t4	The White House had received ”a lot of communications” from those critical of any attempt to regulate emissions that are viewed as contributing to global warming.	neutral	neutral	neutral	neutral	disagrees	neutral	neutral	neutral	0.0082945402216227	0.0020997172441666	0.9896057425342104	3_7_t4	False	neutral	1
1155	1155	3	7	t5	Global warming is occurring thanks to human activity.	neutral	agrees	agrees	agrees	neutral	neutral	agrees	agrees	0.0019547755426024	0.9682296745551452	0.0298155499022525	3_7_t5	False	agree	2
1156	1156	3	7	t6	China has already overtaken the United States when it comes to being the biggest emitter of carbon dioxide.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.000898407939349	0.0011789150667505	0.9979226769939004	3_7_t6	False	neutral	1
1157	1157	3	7	t7	There is a connection between human activity and an assumptive change in global climate.	neutral	agrees	agrees	neutral	agrees	neutral	agrees	agrees	0.0022169100815953	0.9563520601218342	0.0414310297965707	3_7_t7	False	agree	2
1159	1159	3	7	t9	The forests of the world are continuing to take up a large amount of carbon.	neutral	neutral	neutral	disagrees	neutral	neutral	neutral	neutral	0.0141993066157049	0.0023766965655017	0.9834239968187934	3_7_t9	False	neutral	1
1166	1166	3	8	t1	Global warming causes more prostitution, barroom brawls, airline turbulence.	neutral	agrees	agrees	neutral	agrees	agrees	disagrees	neutral	0.0596585042351957	0.6564340358237161	0.2839074599410883	3_8_t1	False	agree	2
1168	1168	3	8	t11	Some cars (such as hybrids) are heavy, but relatively low in fossil-fuel emissions.	disagrees	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0158648325392497	0.0025382374450594	0.9815969300156908	3_8_t11	False	neutral	1
1169	1169	3	8	t12	Some portions of Manhattan could experience flooding, but not the entire island, even under the most catastrophic models.	disagrees	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0155762836384489	0.0023615312187947	0.9820621851427564	3_8_t12	False	neutral	1
1170	1170	3	8	t13	In the spring of that year, 10 percent of Americans viewed global warming as a religious issue.	neutral	neutral	disagrees	neutral	neutral	neutral	neutral	neutral	0.0453293105243649	0.0032140617351996	0.9514566277404354	3_8_t13	False	neutral	1
1171	1171	3	8	t14	Pressure to reduce carbon dioxide emissions will continue.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0008540456856628	0.0012020800588729	0.9979438742554644	3_8_t14	False	neutral	1
1172	1172	3	8	t15	Global Greenhouse Gas emissions must fall by 75–90 percent by 2050, compared with 2010 levels, to provide the best chance of limiting climate change to 1.5 degrees Celsius.	agrees	neutral	agrees	agrees	agrees	agrees	agrees	neutral	0.0025385546431596	0.9123011713991792	0.0851602739576612	3_8_t15	False	agree	2
1173	1173	3	8	t16	The dangers of a warming planet are being wildly exaggerated and question the impact that fossil fuels have had on climate change.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.9983145265271972	0.0009145762104053	0.0007708972623973	3_8_t16	False	disagree	0
1174	1174	3	8	t17	Global warming is a reality.	agrees	agrees	agrees	agrees	agrees	neutral	agrees	agrees	0.0016543580674457	0.9782478984729462	0.0200977434596078	3_8_t17	False	agree	2
1175	1175	3	8	t18	The utilities are creating a public nuisance by burning coal and pouring heat-trapping gases into the atmosphere, adding to the problem of global warming.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0007051959311609	0.998494829406884	0.000799974661955	3_8_t18	False	agree	2
